O3,RH,WSP,TMP
43.8,54.1,2.9528244172917537,11.5
48.2,45.6,2.9528244172917537,12.1
56.4,46.8,2.9528244172917537,12.5
47.5,38.5,2.9528244172917537,12.5
54.0,41.5,2.9528244172917537,12.8
55.0,43.8,2.9528244172917537,13.1
50.6,45.3,2.9528244172917537,13.0
38.5,54.2,2.9528244172917537,10.9
31.9,51.3,2.9528244172917537,8.6
32.4,38.2,2.9528244172917537,10.2
51.0,36.3,2.9528244172917537,11.7
43.0,40.9,2.9528244172917537,12.9
47.3,35.6,2.9528244172917537,12.5
35.5,43.4,2.9528244172917537,11.5
43.2,38.6,2.9528244172917537,11.5
43.3,37.9,2.9528244172917537,12.4
45.2,46.3,2.9528244172917537,11.4
49.6,50.8,2.9528244172917537,11.6
52.8,46.2,2.9528244172917537,11.3
49.0,35.7,2.9528244172917537,11.8
38.7,40.0,2.9528244172917537,12.1
38.8,44.0,2.9528244172917537,11.7
36.2,44.1,2.9528244172917537,11.9
44.7,44.2,2.9528244172917537,12.1
44.1,47.8,2.9528244172917537,12.0
39.2,47.6,2.9528244172917537,11.0
47.3,42.6,2.9528244172917537,12.4
54.4,39.1,2.9528244172917537,13.4
44.7,44.0,2.9528244172917537,12.5
34.7,52.6,2.9528244172917537,10.8
40.2,47.1,2.9528244172917537,9.0
41.0,47.8,2.9528244172917537,11.1
44.2,48.1,2.9528244172917537,12.7
49.9,48.8,2.9528244172917537,13.2
49.9,49.3,2.9528244172917537,13.1
51.6,50.2,2.9528244172917537,13.7
50.5,47.6,2.9528244172917537,13.8
47.0,46.9,2.9528244172917537,14.0
52.7,45.0,2.9528244172917537,14.4
53.3,48.8,2.9528244172917537,14.2
40.8,47.9,2.9528244172917537,13.2
33.4,52.6,2.9528244172917537,12.9
40.6,52.7,2.9528244172917537,13.0
41.8,47.6,2.9528244172917537,14.0
40.5,55.2,2.9528244172917537,12.6
43.4,53.7,2.9528244172917537,13.3
40.0,55.0,2.9528244172917537,12.8
41.9,44.0,2.9528244172917537,13.4
47.6,44.9,2.9528244172917537,13.7
48.5,47.1,2.9528244172917537,13.5
43.9,44.8,2.9528244172917537,12.9
36.4,45.8,2.9528244172917537,14.9
30.7,52.0,2.9528244172917537,12.3
42.2,46.9,2.9528244172917537,11.4
45.9,49.1,2.9528244172917537,12.3
45.8,47.4,2.9528244172917537,14.1
41.9,42.8,2.9528244172917537,14.2
48.2,44.0,2.9528244172917537,14.7
43.3,44.1,2.9528244172917537,15.3
40.6,50.1,2.9528244172917537,15.1
45.2,46.9,2.9528244172917537,15.4
36.9,47.4,2.9528244172917537,15.5
37.1,48.8,2.9528244172917537,15.1
30.2,58.5,2.9528244172917537,14.2
23.9,63.5,2.9528244172917537,14.7
25.5,62.0,2.9528244172917537,15.2
31.1,56.3,2.9528244172917537,15.8
32.6,51.0,2.9528244172917537,15.3
32.7,49.1,2.9528244172917537,14.7
