O3,RH,WSP,TMP
30.5,36.3,0.6764621004739753,19.6
30.6,36.2,0.6764621004739753,19.2
27.4,34.9,0.6764621004739753,18.7
23.6,41.4,0.6764621004739753,18.2
31.6,38.4,0.6764621004739753,19.1
31.2,47.1,0.6764621004739753,18.6
30.5,43.5,0.6764621004739753,18.8
35.0,39.3,0.6764621004739753,19.2
39.6,42.7,0.6764621004739753,19.3
30.2,49.4,0.6764621004739753,17.7
30.4,45.3,0.6764621004739753,19.1
30.8,47.2,0.6764621004739753,18.1
31.8,44.6,0.6764621004739753,18.6
31.7,47.5,0.6764621004739753,18.5
29.7,49.7,0.6764621004739753,18.9
34.1,40.5,0.6764621004739753,19.4
34.7,44.6,0.6764621004739753,18.2
36.6,44.8,0.6764621004739753,18.1
35.2,48.8,0.6764621004739753,17.3
31.2,51.3,0.6764621004739753,17.2
36.1,52.1,0.6764621004739753,17.6
35.9,50.0,0.6764621004739753,18.5
36.3,48.5,0.6764621004739753,18.5
35.2,55.3,0.6764621004739753,16.7
31.3,55.3,0.6764621004739753,17.4
33.2,47.1,0.6764621004739753,18.4
33.9,39.9,0.6764621004739753,19.0
37.9,40.6,0.6764621004739753,19.2
33.4,37.8,0.6764621004739753,20.0
30.8,35.2,0.6764621004739753,20.6
31.3,34.7,0.6764621004739753,20.4
35.2,33.7,0.6764621004739753,20.0
35.7,37.9,0.6764621004739753,19.4
37.0,40.3,0.6764621004739753,19.8
33.8,48.4,0.6764621004739753,19.4
27.8,56.5,0.6764621004739753,18.0
24.1,53.6,0.6764621004739753,18.3
33.3,44.7,0.6764621004739753,19.4
34.3,46.2,0.6764621004739753,19.4
29.6,48.8,0.6764621004739753,19.3
38.3,52.0,0.6764621004739753,19.0
41.1,52.8,0.6764621004739753,19.0
39.9,54.4,0.6764621004739753,18.7
39.8,59.1,0.6764621004739753,18.0
41.0,55.7,0.6764621004739753,18.1
32.0,51.3,0.6764621004739753,18.5
41.5,51.9,0.6764621004739753,19.2
37.7,57.1,0.6764621004739753,18.9
24.2,51.9,0.6764621004739753,19.6
41.8,51.6,0.6764621004739753,19.3
40.5,50.9,0.6764621004739753,19.5
43.3,47.2,0.6764621004739753,20.1
41.1,48.4,0.6764621004739753,20.0
41.2,53.3,0.6764621004739753,19.9
44.8,51.0,0.6764621004739753,20.2
35.9,52.9,0.6764621004739753,20.0
32.3,53.4,0.6764621004739753,19.1
31.6,57.2,0.6764621004739753,18.6
29.3,49.8,0.6764621004739753,19.7
26.4,59.0,0.6764621004739753,18.2
23.7,56.0,0.6764621004739753,18.5
24.9,58.4,0.6764621004739753,18.2
21.7,57.6,0.6764621004739753,18.5
18.8,61.5,0.6764621004739753,17.6
26.3,62.4,0.6764621004739753,17.8
30.1,60.3,0.6764621004739753,18.2
30.1,56.8,0.6764621004739753,18.4
34.6,54.1,0.6764621004739753,19.1
38.3,53.4,0.6764621004739753,18.4
28.5,62.6,0.6764621004739753,15.6
27.0,61.9,0.6764621004739753,15.0
23.7,60.1,0.6764621004739753,16.4
30.7,56.4,0.6764621004739753,18.3
39.0,57.1,0.6764621004739753,18.4
38.8,60.4,0.6764621004739753,18.3
29.9,60.1,0.6764621004739753,18.2
27.4,59.8,0.6764621004739753,18.3
22.8,63.0,0.6764621004739753,17.9
29.0,58.3,1.9,18.2
24.1,58.2,2.0,18.4
28.2,53.5,2.2,19.0
29.2,53.1,2.2,18.6
28.8,51.0,2.4,18.5
30.4,51.6,3.6,17.8
24.1,56.4,2.7,17.8
23.2,61.4,2.0,17.8
24.2,52.9,2.6,18.9
31.1,54.3,2.3,18.7
29.7,58.2,1.9,17.7
25.7,63.0,1.9,17.8
24.1,66.4,1.8,17.4
29.2,67.2,1.8,17.7
24.4,65.4,2.0,17.7
19.2,61.9,2.1,17.9
29.3,64.8,2.0,17.5
30.5,65.6,1.8,17.8
25.8,68.3,1.8,17.5
25.1,63.7,2.2,18.1
27.4,64.3,2.0,17.5
26.2,64.9,2.1,17.6
25.7,61.5,2.5,17.1
25.2,63.0,2.1,17.1
21.6,66.3,1.9,17.3
24.3,66.8,1.5,17.1
22.0,62.4,2.0,17.3
25.0,63.6,1.9,16.9
20.8,66.8,1.7,16.8
18.2,64.9,1.8,17.2
24.0,60.7,1.9,17.0
23.2,59.9,2.1,17.2
28.7,56.4,2.0,18.1
24.2,59.2,0.6764621004739753,17.8
29.1,60.4,0.6764621004739753,17.9
29.7,64.4,2.0,17.8
26.9,61.2,2.4,18.5
27.5,60.5,2.6,17.6
29.8,58.9,2.9,18.3
29.8,64.1,2.0,18.0
27.3,66.8,1.9,18.1
21.9,62.6,2.1,18.6
26.8,64.2,2.1,18.4
20.7,61.0,2.0,18.3
23.9,62.1,1.9,18.0
29.3,61.0,1.9,17.9
29.5,56.5,2.0,18.4
26.6,56.8,2.0,19.0
27.4,57.0,2.3,18.3
27.3,59.4,2.4,18.2
25.6,62.2,2.4,18.1
26.8,60.2,2.3,18.2
26.6,63.4,1.8,17.0
25.0,59.8,2.1,17.8
25.4,56.3,2.5,18.4
19.7,62.1,2.3,18.1
22.9,62.5,0.6764621004739753,18.1
21.3,58.1,0.6764621004739753,18.2
16.4,68.5,2.3,16.7
21.4,66.9,2.1,17.1
25.7,58.2,1.8,18.0
30.1,57.3,1.8,17.8
26.6,59.3,1.6,17.9
28.4,54.0,1.9,19.1
30.6,54.6,1.9,18.6
23.3,56.5,2.2,18.6
23.7,60.2,2.2,18.0
23.8,63.3,2.1,17.9
29.2,58.4,2.1,18.5
23.8,61.3,0.6764621004739753,17.5
25.0,63.0,0.6764621004739753,15.4
23.7,60.8,0.6764621004739753,17.6
22.3,60.8,1.8,17.6
25.9,58.1,2.2,17.8
19.7,63.2,1.8,17.5
25.5,66.2,1.5,17.1
26.5,63.9,1.8,17.7
22.0,67.7,1.8,17.0
17.2,66.5,1.8,16.8
16.1,70.4,1.9,16.9
19.0,68.2,1.8,16.8
25.9,63.4,2.0,17.4
25.1,60.6,2.1,18.4
26.1,62.4,2.3,17.9
20.3,67.3,2.0,17.5
17.7,68.6,0.6764621004739753,17.5
17.2,68.3,1.9,17.2
15.2,68.4,1.8,17.0
22.5,65.6,2.2,17.5
24.1,62.5,2.1,17.3
23.4,61.7,2.4,17.7
25.3,60.7,2.4,17.8
27.6,56.3,2.2,17.6
29.3,55.2,2.0,17.4
28.5,55.3,1.6,17.4
29.8,57.1,2.0,18.6
24.7,54.5,2.0,18.7
29.5,49.9,2.1,18.6
25.3,58.9,2.0,18.4
22.8,63.7,1.6,17.9
21.2,59.3,1.9,18.6
21.3,58.1,2.2,19.2
21.6,61.5,2.2,18.3
19.1,62.6,2.1,18.4
17.7,61.5,2.0,17.4
21.3,59.5,1.9,17.7
19.3,65.7,2.0,17.6
24.2,65.1,1.6,17.9
28.1,65.6,1.8,17.9
19.4,63.3,2.2,17.7
16.2,65.4,2.3,17.3
11.4,71.5,1.9,16.5
14.8,69.0,2.2,17.2
16.8,68.6,0.6764621004739753,17.0
19.9,65.3,2.3,17.1
19.5,62.8,2.4,17.3
16.4,61.4,2.4,17.9
24.1,58.3,2.3,18.5
22.0,56.1,2.4,18.0
27.5,49.9,1.9,18.0
27.7,57.0,2.0,18.0
23.9,58.9,2.4,17.9
20.2,62.1,2.5,17.4
18.7,62.7,0.6764621004739753,16.0
19.1,60.9,0.6764621004739753,16.3
20.0,60.6,0.6764621004739753,16.8
17.3,61.1,0.6764621004739753,17.1
18.9,59.4,0.6764621004739753,16.9
23.5,57.8,0.6764621004739753,17.2
23.0,58.9,0.6764621004739753,16.6
19.6,60.5,0.6764621004739753,16.7
23.1,58.9,0.6764621004739753,17.5
25.3,57.3,0.6764621004739753,17.7
23.8,54.0,0.6764621004739753,17.9
23.3,51.7,0.6764621004739753,17.8
25.5,55.5,0.6764621004739753,16.7
19.6,60.4,0.6764621004739753,16.2
25.6,60.3,0.6764621004739753,16.2
23.3,56.9,2.5,16.5
26.5,56.6,1.9,16.5
27.1,52.8,2.3,16.2
28.2,55.8,2.7,15.4
27.6,56.3,2.1,15.6
29.8,57.1,0.6764621004739753,15.9
25.7,59.0,0.6764621004739753,16.5
26.4,63.1,0.6764621004739753,16.4
22.8,60.8,1.6,16.8
17.2,52.7,0.6764621004739753,16.8
14.5,54.0,1.9,16.0
15.4,56.9,2.3,16.3
17.3,52.7,2.2,16.3
19.2,49.5,0.6764621004739753,17.1
22.0,46.5,2.0,17.9
19.5,52.6,2.0,17.7
23.2,63.0,2.1,16.0
13.5,67.1,2.0,15.3
19.1,64.4,1.8,15.6
18.3,62.9,2.2,15.5
17.9,59.9,2.5,14.5
13.7,60.9,2.0,12.4
19.2,54.1,0.6764621004739753,14.9
18.4,52.3,0.6764621004739753,15.6
16.5,63.7,1.5,14.7
19.8,52.5,1.5,15.4
20.8,56.1,2.0,15.2
20.8,61.0,2.2,14.3
19.9,56.3,2.2,14.6
22.8,53.7,1.8,15.0
24.2,53.7,1.6,14.6
22.4,48.0,1.7,15.2
23.9,54.1,1.8,15.4
19.0,51.7,2.0,14.5
15.9,56.4,1.9,13.5
18.1,58.9,1.8,14.1
23.6,50.7,2.2,14.8
17.7,54.8,2.3,15.0
16.7,53.9,2.4,14.8
15.9,53.4,1.9,15.5
19.7,55.3,1.6,16.0
22.6,55.9,1.7,16.4
28.4,53.3,1.9,16.5
20.0,46.9,2.6,16.4
23.8,49.1,2.1,16.2
23.5,50.8,2.2,16.7
18.9,50.9,2.8,16.3
22.8,50.4,1.9,14.7
17.8,50.9,2.4,13.2
17.2,51.1,1.9,12.7
19.6,49.3,1.7,13.9
23.9,50.6,1.6,14.6
24.9,46.9,1.7,15.2
23.0,42.9,0.6764621004739753,14.2
23.2,55.0,2.1,14.8
