O3,RH,WSP,TMP
38.3,37.9,2.3,19.2
43.8,36.4,2.1,19.3
45.4,41.6,2.3,18.4
39.7,47.5,2.4,17.6
36.7,49.8,2.2,17.8
38.0,54.6,2.0,17.8
42.7,52.7,2.3,18.2
38.4,59.9,1.9,17.0
31.1,59.3,2.0,17.5
32.0,48.8,2.340089194353795,18.5
40.9,41.4,1.8,19.6
41.1,40.9,1.9,19.6
34.4,41.2,2.340089194353795,20.2
35.7,39.5,2.1,20.9
32.7,34.3,2.0,20.9
36.4,33.6,2.1,20.4
36.7,41.6,1.9,19.5
40.8,38.8,1.6,20.6
46.8,52.9,1.9,19.8
38.3,61.2,2.2,18.4
31.4,60.5,2.1,17.8
36.5,46.0,2.3,19.0
37.9,49.2,2.3,19.1
27.9,55.3,2.0,18.4
42.9,51.7,2.340089194353795,18.9
46.4,54.2,2.0,19.0
47.7,56.7,2.340089194353795,19.1
43.5,61.1,1.9,18.9
45.3,53.2,2.2,19.2
38.4,49.8,2.5,19.6
48.5,48.5,2.2,20.5
42.0,53.4,2.2,20.3
42.9,47.2,2.0,21.1
52.6,44.2,2.0,21.1
49.2,49.8,2.0,21.1
48.4,49.6,1.9,21.2
46.8,52.3,1.9,20.8
44.9,57.5,1.8,20.7
51.1,51.3,1.7,21.3
50.2,49.0,2.340089194353795,21.4
42.0,53.7,2.0,20.2
38.4,53.7,2.0,19.7
45.3,40.7,2.2,21.2
45.5,51.8,1.9,19.9
37.3,50.0,2.1,20.3
38.5,48.6,2.6,20.2
30.0,49.2,2.6,20.3
26.3,55.5,2.5,19.5
36.4,58.8,2.6,19.3
39.1,52.9,2.340089194353795,19.1
29.5,53.9,2.340089194353795,17.7
41.1,48.5,2.3,20.2
50.2,51.3,2.0,19.7
44.9,57.5,2.0,19.1
42.1,60.1,2.340089194353795,18.7
34.5,60.1,2.1,18.7
32.6,62.8,1.7,18.5
39.6,61.1,1.8,19.0
34.3,63.7,1.8,19.0
26.3,67.4,1.7,18.3
25.3,70.1,1.8,17.7
21.4,75.4,1.9,17.3
28.3,67.7,1.9,17.9
23.3,62.7,2.1,18.9
27.4,56.8,2.2,19.6
23.7,61.3,2.0,18.5
28.0,58.9,2.2,18.3
28.6,53.4,2.9,18.1
24.2,60.0,2.5,17.6
19.8,66.3,1.9,17.6
25.0,54.4,2.7,18.9
31.0,57.0,2.2,18.9
32.1,61.4,2.0,17.8
26.4,67.0,1.9,17.8
20.9,73.5,1.7,17.3
24.8,69.9,1.9,17.8
21.8,72.0,1.8,17.4
21.7,67.7,1.9,17.5
23.5,69.5,1.7,17.2
27.3,66.8,1.9,17.8
21.8,71.3,1.7,17.5
24.7,67.1,1.9,17.8
29.2,65.1,2.0,17.8
25.6,63.3,2.3,17.8
25.8,63.1,2.4,17.1
25.9,65.0,2.0,17.0
19.2,72.8,1.6,17.0
20.3,73.2,1.6,16.8
21.6,69.2,1.8,17.1
23.4,70.8,1.6,16.8
17.3,74.3,1.7,16.8
15.9,68.1,1.6,17.1
21.6,69.0,1.7,16.9
19.6,69.8,1.9,17.1
26.8,61.2,1.8,18.1
25.3,62.2,1.9,18.0
29.0,63.8,2.1,17.9
29.0,63.6,2.1,18.1
27.3,59.5,2.340089194353795,18.0
29.0,62.8,2.7,17.8
32.0,59.1,3.1,18.2
32.4,65.0,1.9,18.0
27.3,63.2,2.1,18.4
23.9,58.7,2.2,18.7
26.8,62.1,1.9,18.2
27.8,63.5,1.7,18.3
31.4,65.1,1.8,18.0
31.9,62.1,2.0,18.3
32.8,58.0,2.0,18.7
32.6,57.0,2.1,19.0
29.8,61.1,2.0,18.0
29.4,61.9,2.1,18.0
28.7,61.8,2.4,18.2
34.1,61.6,2.4,18.5
28.2,70.4,2.0,17.3
27.1,67.8,1.9,17.8
27.0,64.2,2.5,18.5
21.9,68.9,2.1,18.1
25.2,67.9,1.8,18.2
26.9,62.3,2.7,18.6
20.7,76.1,2.1,16.5
24.5,74.4,1.9,17.0
30.3,65.7,1.7,18.0
28.6,67.9,1.8,17.7
29.9,63.9,1.7,18.1
34.0,57.5,2.340089194353795,19.0
30.0,62.5,1.9,18.6
24.5,60.7,2.3,18.7
24.5,64.5,2.2,18.1
26.4,66.6,1.9,18.1
31.9,61.1,2.0,19.0
29.6,62.2,2.1,18.7
29.5,65.2,2.2,17.8
24.1,64.1,2.1,18.0
24.8,62.4,2.0,18.1
25.8,60.6,2.1,17.9
23.2,69.4,1.6,17.4
28.0,69.9,1.7,17.4
28.0,69.1,1.6,17.6
24.2,71.7,1.7,17.2
20.9,74.1,2.340089194353795,16.8
19.3,74.8,2.340089194353795,16.3
22.2,73.3,1.9,17.1
27.5,68.0,2.0,17.6
29.6,62.3,2.1,18.5
29.4,66.3,2.2,17.8
27.5,68.0,2.2,17.8
24.2,69.1,2.1,17.5
16.1,74.4,1.8,16.9
18.9,72.1,1.6,17.1
28.3,65.5,2.1,17.7
29.3,66.4,2.0,17.1
23.6,62.6,2.4,17.6
29.6,62.0,2.4,17.8
30.2,62.5,1.9,17.2
36.6,62.0,1.9,17.4
29.6,64.2,2.340089194353795,17.3
28.5,62.7,1.7,18.5
27.7,58.8,1.9,18.4
33.6,55.5,2.0,18.5
29.5,62.8,2.0,18.6
21.3,70.2,1.6,17.7
22.4,66.8,1.9,18.2
26.5,59.7,2.340089194353795,18.5
22.6,61.8,2.3,18.4
25.7,64.8,2.2,18.4
21.7,65.8,2.340089194353795,17.4
21.6,69.1,1.7,17.3
23.4,70.0,2.340089194353795,17.5
23.4,68.0,2.340089194353795,15.6
20.4,64.1,2.340089194353795,15.5
21.0,64.3,2.340089194353795,15.2
21.0,66.6,2.340089194353795,16.6
19.8,70.9,2.340089194353795,16.2
22.8,64.9,2.340089194353795,17.0
21.4,63.8,2.340089194353795,16.7
21.0,65.0,2.340089194353795,15.9
23.8,63.9,2.340089194353795,16.8
25.5,61.8,2.340089194353795,17.3
26.1,59.9,2.340089194353795,17.8
24.0,62.2,2.340089194353795,17.2
28.3,57.2,2.340089194353795,17.9
31.1,63.3,2.340089194353795,18.0
28.4,65.1,2.340089194353795,17.8
23.9,68.7,2.340089194353795,17.4
24.9,70.7,2.340089194353795,16.2
23.9,65.5,2.340089194353795,16.9
19.9,67.1,2.340089194353795,17.1
20.2,64.9,2.340089194353795,17.7
20.9,61.8,2.340089194353795,17.6
21.9,63.9,2.340089194353795,17.5
25.5,63.9,2.340089194353795,16.6
21.4,65.6,2.340089194353795,16.4
23.4,64.6,2.340089194353795,17.3
24.1,59.1,2.340089194353795,17.9
25.9,55.7,2.340089194353795,17.8
27.1,56.4,2.340089194353795,17.3
24.4,57.7,2.340089194353795,16.8
19.3,62.0,2.340089194353795,16.4
28.3,61.4,2.340089194353795,16.6
32.0,57.9,2.340089194353795,16.5
32.7,60.2,2.340089194353795,16.4
23.1,62.8,2.340089194353795,14.9
29.6,61.8,2.340089194353795,15.1
29.2,61.7,2.340089194353795,15.3
26.8,65.0,2.340089194353795,15.7
28.1,65.4,2.340089194353795,15.2
26.0,67.7,2.340089194353795,15.1
21.9,68.7,2.340089194353795,16.4
16.6,61.9,2.340089194353795,16.6
14.4,62.5,1.6,16.0
17.5,65.2,2.1,16.0
18.9,56.1,2.0,16.3
21.8,51.8,1.5,17.3
22.0,48.1,1.8,17.7
19.8,51.6,1.9,17.7
22.7,63.7,1.9,15.7
18.8,70.6,1.6,15.3
20.7,67.1,1.5,15.6
18.6,67.4,2.1,15.3
16.6,66.8,2.3,14.4
13.5,73.3,1.7,12.4
18.1,60.4,1.7,14.6
18.5,57.5,1.7,14.8
18.7,63.9,1.3,14.4
23.2,52.3,1.3,15.4
24.9,54.7,1.8,15.1
24.6,58.8,1.9,14.3
27.8,59.2,1.7,14.4
27.5,54.3,1.8,14.8
31.4,53.6,1.5,14.3
28.2,49.7,1.3,14.8
33.9,55.0,1.4,15.1
21.1,53.7,1.5,14.3
20.7,59.7,1.8,13.2
20.0,62.6,1.7,13.6
22.4,54.7,2.0,14.6
14.8,61.5,1.7,14.8
15.9,59.8,2.340089194353795,14.9
20.8,57.8,1.4,15.5
26.9,55.6,1.4,15.8
24.7,54.2,1.4,16.2
26.6,57.6,1.4,16.4
16.9,51.8,1.9,16.3
22.4,54.1,1.8,16.0
21.1,52.2,1.7,16.5
18.8,50.3,2.1,16.2
22.0,52.6,2.340089194353795,14.5
19.6,55.2,1.9,13.1
17.8,56.9,1.4,12.5
22.0,53.4,1.4,13.6
24.3,51.5,1.4,14.3
25.8,47.7,1.4,14.8
20.7,47.2,2.340089194353795,15.2
21.9,56.6,2.340089194353795,14.7
