O3,RH,WSP,TMP
49.0,35.3,2.1,17.9
49.2,39.2,2.1,17.1
40.5,43.6,2.3,16.6
46.9,43.7,2.1,17.1
43.4,49.5,2.0,17.1
45.5,49.1,2.0,17.3
44.1,54.6,1.9,15.9
35.4,52.8,1.4536009045594491,16.6
39.8,42.3,2.4,17.4
44.9,33.3,2.1,18.3
44.4,38.5,1.4536009045594491,18.3
41.6,35.5,1.4536009045594491,19.0
38.1,34.1,2.3,19.5
37.3,31.7,2.1,19.3
41.7,31.0,2.1,18.8
46.0,38.4,2.0,17.9
41.8,37.6,1.9,18.9
45.2,49.6,1.8,18.6
41.0,58.4,1.7,17.2
38.5,54.1,2.1,17.2
44.4,44.2,2.0,18.1
40.6,45.2,2.0,18.1
32.1,56.9,1.8,17.1
46.4,45.6,2.0,18.0
51.2,48.7,1.8,18.0
53.4,49.7,1.9,18.4
49.9,56.1,1.8,17.7
50.0,51.9,2.0,18.0
45.6,45.8,2.2,18.5
50.5,44.5,1.9,19.4
41.4,51.4,2.0,19.0
46.4,43.4,2.0,19.7
50.3,44.4,2.0,19.6
45.9,48.9,1.8,19.4
49.9,46.3,2.0,19.7
54.7,47.1,2.1,19.2
51.6,51.8,2.0,19.3
53.9,50.9,1.7,19.5
45.3,49.6,1.4536009045594491,19.4
42.5,51.1,2.0,18.7
43.6,45.1,2.1,18.8
44.5,37.5,2.1,19.9
37.3,50.0,2.0,18.5
36.5,43.4,2.2,19.4
38.0,47.4,2.2,19.1
33.6,45.9,2.2,19.0
31.3,47.8,2.1,18.6
40.5,55.2,2.2,18.4
39.4,54.4,2.4,18.3
39.1,51.5,2.3,18.1
43.3,44.6,1.9,19.0
50.5,45.9,2.0,18.6
52.7,55.6,1.9,17.7
47.0,55.9,2.0,17.6
44.2,56.5,1.9,17.6
40.8,56.1,1.8,17.6
43.2,55.2,1.6,17.9
45.6,58.6,1.4536009045594491,18.0
29.7,64.7,1.7,17.1
31.3,65.5,1.6,16.8
20.6,71.1,1.8,16.6
26.0,65.0,1.7,16.9
28.6,62.2,2.0,17.6
22.0,59.8,1.4536009045594491,17.2
23.5,62.1,1.4536009045594491,16.8
29.3,58.7,2.0,17.3
30.7,50.7,1.4536009045594491,17.1
25.7,54.5,1.4536009045594491,16.5
26.5,59.2,1.4536009045594491,17.2
29.9,53.1,2.2,17.9
39.0,56.0,1.4536009045594491,17.8
36.1,59.4,1.8,16.8
28.5,66.0,1.6,16.8
26.9,71.8,1.4,16.3
31.1,68.9,1.7,16.9
27.6,69.6,1.7,16.7
29.3,63.7,1.9,16.8
33.3,64.8,1.7,16.6
35.2,66.0,1.7,16.5
30.2,68.6,1.6,16.5
31.5,64.6,1.8,16.9
33.1,64.4,1.8,16.7
31.6,61.9,2.0,16.6
29.3,62.3,2.1,16.1
30.7,64.2,1.4536009045594491,16.2
24.3,70.0,1.4536009045594491,16.1
29.7,67.9,1.4536009045594491,15.9
23.0,67.0,1.8,16.2
27.0,67.6,1.6,16.1
22.0,71.9,1.5,15.7
19.4,67.7,1.4,16.1
29.3,65.8,1.7,15.9
27.5,65.4,1.8,16.2
29.9,53.7,1.8,17.2
29.7,59.9,1.4536009045594491,16.7
37.3,59.9,1.4536009045594491,16.6
35.1,65.8,1.8,16.2
33.9,61.5,2.0,17.2
30.5,62.6,2.2,16.7
34.0,57.6,2.3,17.2
36.3,57.9,1.4536009045594491,17.2
31.6,61.1,1.4536009045594491,17.2
26.8,60.0,1.9,17.3
31.8,58.4,1.7,17.4
33.1,59.5,1.5,17.4
37.6,61.9,1.7,16.8
39.2,64.1,1.8,16.4
33.6,57.3,1.8,17.2
35.8,54.3,1.9,18.0
35.9,55.2,2.0,17.6
34.2,58.7,1.9,17.4
31.1,61.3,2.0,17.3
28.1,64.8,1.9,16.9
29.9,72.6,1.5,15.8
29.6,67.5,1.8,16.7
28.3,61.8,2.0,17.4
20.9,67.0,1.9,16.8
27.8,66.1,1.7,17.3
29.9,60.3,1.9,17.7
22.1,72.5,1.8,15.8
26.1,74.2,1.5,15.9
30.7,64.1,1.6,17.0
35.4,65.2,1.6,16.6
35.0,61.3,1.9,16.6
34.0,53.3,1.8,18.0
35.8,59.8,1.9,17.6
29.8,59.0,2.1,17.4
30.4,64.3,1.9,16.5
30.8,66.2,1.8,16.8
33.8,62.7,1.8,17.5
28.9,62.7,1.4536009045594491,17.3
27.2,65.1,1.4536009045594491,16.7
26.2,66.4,1.9,16.6
27.0,65.1,1.8,16.6
30.2,60.3,1.4536009045594491,16.4
27.1,61.9,1.4536009045594491,16.5
31.8,65.3,1.4536009045594491,16.2
34.2,63.8,1.4536009045594491,16.5
28.2,70.0,1.4536009045594491,15.7
22.5,73.5,1.4536009045594491,14.8
23.4,70.9,1.4536009045594491,15.2
26.0,71.2,1.4536009045594491,15.3
31.1,70.4,1.4536009045594491,15.5
33.3,66.2,1.4536009045594491,16.2
32.0,67.4,2.0,16.7
28.0,71.4,1.6,16.4
25.7,69.8,1.6,16.5
20.5,75.1,1.4536009045594491,16.0
15.8,75.2,1.4,15.8
26.8,67.5,1.4536009045594491,16.2
31.8,64.9,1.9,16.3
30.3,62.1,2.0,16.7
29.6,60.6,1.4536009045594491,16.8
28.7,57.7,1.9,16.6
28.3,60.7,1.7,16.3
27.6,63.0,1.5,16.3
25.4,58.9,1.7,17.6
26.3,56.4,1.4536009045594491,17.3
24.8,55.3,1.8,17.4
24.5,64.5,1.9,17.3
24.1,66.0,1.5,16.9
26.1,65.5,1.4536009045594491,16.9
24.1,61.2,1.4536009045594491,15.5
20.6,59.4,1.4536009045594491,15.0
22.4,66.0,1.4536009045594491,15.8
19.2,64.3,1.4536009045594491,15.4
21.4,65.5,1.4536009045594491,15.9
20.6,67.6,1.4536009045594491,16.7
27.6,71.2,1.5,16.6
27.8,70.3,1.4536009045594491,16.9
20.5,67.8,1.7,16.7
14.8,70.2,1.7,16.1
13.9,76.4,1.6,15.6
16.0,71.3,1.4536009045594491,16.1
20.6,68.3,1.9,16.3
20.2,66.3,1.4536009045594491,16.3
22.4,65.7,2.0,16.5
22.9,65.2,1.4536009045594491,16.2
21.1,61.2,1.4536009045594491,15.9
21.0,59.6,1.4536009045594491,15.8
25.5,55.4,1.4536009045594491,16.8
26.5,60.9,1.7,16.9
25.1,61.1,1.4536009045594491,16.8
20.6,65.6,1.9,16.6
25.7,69.3,1.4536009045594491,15.3
23.3,66.6,1.4536009045594491,15.7
22.3,66.4,1.9,16.3
21.0,64.6,2.0,16.5
24.3,62.9,1.8,16.5
23.5,61.2,1.9,16.7
27.3,61.6,2.1,15.8
21.2,64.8,1.9,15.4
23.9,60.6,1.8,16.5
26.2,59.1,1.7,16.7
27.4,55.4,1.9,17.0
25.6,58.8,2.0,16.4
21.7,56.7,2.4,15.9
19.2,59.3,2.2,15.5
29.2,59.9,2.2,15.9
33.1,57.3,2.0,15.8
29.8,57.1,1.6,15.8
27.4,57.2,2.0,15.3
27.4,59.1,2.0,14.6
29.6,59.7,1.8,14.5
30.4,61.8,1.7,15.2
34.6,60.8,1.5,15.7
25.6,65.9,1.6,15.5
24.3,63.8,1.5,15.9
22.0,58.5,1.7,16.0
18.9,59.8,1.9,15.1
20.4,59.1,1.8,15.2
21.2,53.4,1.9,15.4
23.6,51.6,1.6,16.6
22.4,45.6,1.4536009045594491,16.9
21.8,52.0,1.4536009045594491,15.9
24.9,63.2,1.4536009045594491,14.4
18.1,67.8,1.4536009045594491,14.0
18.7,66.3,1.4536009045594491,14.2
19.1,64.6,1.4536009045594491,14.2
21.3,61.2,1.4536009045594491,14.2
18.6,63.5,1.5,13.8
23.0,55.8,1.7,13.8
22.4,53.6,1.6,14.0
23.3,59.5,1.4,13.6
29.2,48.5,1.6,14.2
32.3,49.3,1.9,14.4
27.1,58.4,1.8,13.5
30.5,55.4,1.6,13.8
32.4,55.3,1.4536009045594491,13.7
32.1,50.9,1.4536009045594491,13.7
40.8,47.8,1.6,13.8
32.6,50.3,1.5,14.4
25.4,45.9,1.7,13.7
23.2,52.7,1.8,12.6
26.1,54.0,1.6,12.9
28.1,46.0,1.4536009045594491,13.7
17.9,57.6,1.4536009045594491,13.9
17.0,51.8,1.4536009045594491,14.3
23.8,52.4,1.4536009045594491,13.7
27.9,50.5,1.4,14.8
33.7,49.8,1.4536009045594491,15.0
34.4,51.6,1.5,15.6
21.7,50.2,1.9,15.3
25.3,49.0,1.6,15.0
22.8,45.6,1.7,15.6
21.5,47.1,2.0,15.3
29.0,51.1,1.7,13.8
20.8,53.4,1.9,12.7
20.5,53.3,1.6,12.3
27.0,48.8,1.4536009045594491,13.4
22.8,52.1,1.4536009045594491,14.4
26.2,51.2,1.4536009045594491,14.2
28.9,46.0,1.4536009045594491,13.6
25.6,50.6,1.4536009045594491,14.1
