O3,RH,WSP,TMP
22.3,62.8,0.4430582004926865,9.7
26.2,63.5,0.4430582004926865,9.2
28.9,57.5,0.4430582004926865,10.4
25.8,62.8,0.4430582004926865,11.3
24.5,65.1,0.4430582004926865,11.2
23.7,65.3,0.4430582004926865,11.3
27.5,67.4,0.4430582004926865,11.4
26.5,67.8,0.4430582004926865,11.9
32.8,69.1,0.4430582004926865,11.8
24.4,70.9,3.1,11.8
27.8,71.6,3.2,11.0
25.5,68.8,3.6,11.6
22.5,69.8,4.1,11.2
26.8,72.3,2.1,10.0
26.0,67.3,0.4430582004926865,9.8
25.1,65.3,1.6,10.1
28.3,63.1,2.0,10.6
31.0,65.5,2.7,10.4
32.8,64.4,2.4,10.7
32.7,63.6,2.9,11.3
30.1,71.2,3.4,11.4
